"","default","month","age","amount","address","employer","children","payfreq","marstat","home"
"1507",1,16,30,2000,7.3,9,1,3,1,1
"1508",0,23,35,700,2,2,0,3,1,1
"1509",0,21,41,2000,7.4,3.9,0,3,1,1
"1510",0,18,33,1000,2.6,2.6,2,2,3,1
"1511",0,23,51,2000,7.4,4.4,0,3,3,1
"1512",0,24,30,4000,0.7,7,1,3,2,1
"1513",0,22,52,NA,20.2,2.4,0,3,2,1
"1514",0,24,31,2000,0.3,7.1,0,3,2,1
"1515",0,22,25,1800,2,8,0,3,1,1
"1516",0,21,43,2000,6.6,7.6,1,1,2,1
"1517",1,11,46,500,4,4,4,1,3,2
"1518",0,6,26,3000,0.7,NA,0,3,1,1
"1519",0,24,25,3000,1.3,1.7,0,3,1,1
"1520",0,23,25,3000,4.1,NA,0,3,1,2
"1521",0,14,40,3000,15.4,1.8,2,3,2,1
"1522",0,24,51,1500,24,25.1,1,2,2,1
"1523",0,9,47,1500,9,27,4,3,2,1
"1524",0,20,51,5000,20.3,NA,3,2,2,1
"1525",0,18,23,2000,7.7,5.5,0,1,1,2
"1526",0,24,33,1000,4.7,4.7,2,3,2,2
"1527",0,23,35,8000,1.6,4.9,0,3,2,1
"1528",0,21,30,1000,2.5,8.1,0,3,2,1
"1529",0,24,42,4500,10.7,24.7,0,3,2,1
"1530",0,18,55,2000,23.7,9.5,0,1,2,1
"1531",0,24,61,1000,8.2,22.2,0,1,2,1
"1532",0,24,44,1000,5.2,NA,1,1,2,1
"1533",0,24,22,1800,14.5,1.2,1,1,1,2
"1534",0,23,32,1500,5.7,NA,0,3,1,1
"1535",0,17,49,NA,4.7,3.9,1,1,2,2
"1536",0,24,47,1000,0.5,26.2,0,3,2,2
"1537",0,21,49,1000,1.9,16.2,0,3,1,1
"1538",0,20,25,1650,1.5,NA,1,3,2,1
"1539",0,22,43,3500,14.9,24.6,0,1,2,1
"1540",0,22,49,NA,18.6,1.5,0,3,1,1
"1541",0,18,27,2000,0.8,1.8,1,1,1,1
"1542",0,24,47,700,4.3,9.4,4,3,2,1
"1543",0,9,18,1250,2.1,1.3,0,1,1,2
"1544",0,20,40,3000,1,4.7,2,3,2,1
"1545",1,6,24,1000,0.3,0.4,0,3,1,1
"1546",0,24,56,5000,4.4,26.6,0,3,2,1
"1547",0,18,32,1500,6.5,3.2,1,1,1,1
"1548",0,24,31,2300,3.2,1.3,1,3,2,1
"1549",0,24,30,2200,0.5,3,0,3,1,1
"1550",0,20,27,850,1.3,3.6,0,3,1,2
"1551",0,22,54,2000,20,0.7,0,1,2,2
"1552",0,23,41,1200,9.7,1.5,3,3,2,1
"1553",0,24,43,1500,12.8,NA,3,3,2,1
"1554",0,22,36,1200,36.7,NA,2,3,1,2
"1555",0,24,39,1000,8.1,10.3,2,3,2,1
"1556",0,24,20,1500,20.8,2.1,0,3,1,2
"1557",0,24,33,1000,1.3,33.6,1,3,2,1
"1558",0,18,37,1300,4.5,7.6,2,1,2,1
"1559",0,24,65,700,31,34,0,1,2,1
"1560",0,24,25,1500,1,4.5,0,3,1,1
"1561",1,20,32,2000,0.4,5.9,0,2,1,2
"1562",0,24,45,1500,1.8,11.5,0,1,2,2
"1563",0,24,41,1000,11.2,1.2,2,3,2,1
"1564",0,24,33,4000,0.3,2.7,2,3,2,1
"1565",0,19,43,2600,12,19.5,2,3,2,1
"1566",0,20,25,2000,2.3,1.5,0,3,1,1
"1567",0,23,23,1000,0.7,1.8,0,1,2,2
"1568",0,23,22,5000,4.9,5.5,0,1,1,2
"1569",0,18,42,2300,7.5,0.3,2,3,2,1
"1570",0,21,26,2000,24.5,8.8,0,3,1,2
"1571",0,24,40,2000,10.7,1.9,2,3,2,1
"1572",0,21,21,2000,14.4,2.5,0,3,1,2
"1573",0,22,26,1500,3.3,9.5,4,1,2,2
"1574",0,14,24,1000,0.8,1.9,0,3,1,2
"1575",0,20,43,1000,13.5,0.4,1,3,2,1
"1576",0,24,45,1500,22.6,NA,1,3,2,2
"1577",0,24,31,1000,1.2,3,1,3,1,1
"1578",0,22,44,NA,16,18,1,3,2,1
"1579",0,24,24,2500,4.2,0.1,0,1,1,2
"1580",0,24,32,600,8.7,0.5,1,3,2,1
"1581",0,18,26,2000,2.8,9.8,0,1,2,1
"1582",0,19,37,500,10,0.3,0,4,1,1
"1583",0,24,26,3250,0.3,7.5,0,3,2,2
"1584",0,21,31,1000,6.1,5.1,0,1,1,2
"1585",0,24,34,2000,1.9,3.4,1,1,2,1
"1586",0,21,43,500,23.3,NA,3,1,2,1
"1587",0,23,28,2000,0.8,6.5,0,3,2,1
"1588",0,8,32,1000,1.4,NA,1,3,2,1
"1589",0,24,25,1500,1.2,2.4,0,3,1,1
"1590",0,24,58,2500,16.4,17.2,3,3,2,1
"1591",0,17,27,2900,2,9.6,0,3,1,2
"1592",0,24,36,7000,3.4,5.3,3,3,2,1
"1593",0,23,35,1000,8.2,6.2,0,3,1,1
"1594",0,13,45,1500,12.2,15.6,1,3,3,1
"1595",0,24,52,1000,1.1,1.1,0,1,3,2
"1596",0,18,56,4550,1.3,5.7,0,3,2,1
"1597",0,23,37,1500,0.3,1.2,1,3,3,2
"1598",1,7,27,2000,3.5,1.1,0,4,1,1
"1599",0,20,46,2300,2.2,3.7,1,3,2,1
"1600",0,19,30,4200,0.3,3.3,0,3,1,2
"1601",0,23,34,1100,0.4,3.5,0,3,2,1
"1602",0,19,58,3000,12.7,28.4,0,1,2,1
"1603",0,21,26,4000,4.2,1.2,1,3,2,1
"1604",0,23,51,1200,31,24.6,0,1,1,1
"1605",1,7,41,500,1.3,NA,1,1,1,1
"1606",0,23,24,4000,3,7.9,0,3,1,1
"1607",0,18,27,2000,1.7,8.2,0,3,1,1
"1608",0,24,40,2000,8.1,1,0,3,2,1
"1609",0,19,28,3000,0.7,0.9,0,3,1,2
"1610",0,24,35,4000,4.2,13.5,0,3,2,1
"1611",0,22,62,2000,37.8,3.6,0,2,2,2
"1612",0,23,40,1000,1.1,25.7,2,2,2,1
"1613",0,24,46,2000,7.1,0.3,3,2,2,1
"1614",0,15,39,2000,4.3,1.8,3,1,1,2
"1615",0,24,26,1000,0.3,9.6,0,3,2,1
"1616",0,24,35,1500,2.6,8.4,0,3,1,1
"1617",0,24,38,1000,18.1,6.1,1,1,1,2
"1618",0,24,23,NA,0.5,1.6,0,3,1,1
"1619",0,23,26,1500,6,0.3,0,1,1,2
"1620",0,24,23,2000,18,6.7,0,3,1,2
"1621",0,24,58,1800,7.7,NA,0,3,2,1
"1622",0,22,41,1000,9,5,1,1,2,1
"1623",0,20,34,1400,4.6,0.5,0,3,1,1
"1624",0,18,54,2500,30,25.5,0,1,2,1
"1625",0,23,27,1000,2.5,0.1,0,1,2,1
"1626",0,23,37,1000,15.5,0.1,2,3,2,1
"1627",0,24,27,2000,8.8,1.1,0,3,1,2
"1628",0,23,32,2000,10.9,6.4,1,3,2,1
"1629",0,21,37,2800,0.3,0.1,1,3,1,2
"1630",0,24,49,2000,0.5,2.3,0,2,2,1
"1631",0,21,21,1050,0.4,0.7,0,1,1,1
"1632",0,24,42,1000,2.5,2.3,0,3,2,1
"1633",0,24,44,2000,21.6,26.4,1,3,2,1
"1634",0,24,21,550,1.4,5.4,1,1,1,1
"1635",0,23,23,1000,24,1.4,0,3,1,2
"1636",0,24,33,1000,6.4,0.6,3,3,3,NA
"1637",0,18,32,2000,7.5,0.1,0,3,2,1
"1638",0,8,45,2000,5.5,0.4,2,1,2,1
"1639",0,18,28,1400,6.7,5.7,0,3,2,1
"1640",0,18,48,1000,21.4,0.3,1,3,2,1
"1641",1,8,19,2000,10.3,3.3,0,3,1,2
"1642",1,16,37,2000,4.1,6.9,0,1,1,2
"1643",0,22,41,5700,14.1,NA,2,3,2,1
"1644",1,16,26,2000,1.3,NA,2,1,2,1
"1645",0,24,25,2250,1.5,1,0,3,2,1
"1646",0,22,47,4100,18.3,15.5,0,3,2,1
"1647",0,19,30,1600,3,NA,2,1,3,1
"1648",0,24,50,2500,26.6,12,0,1,2,1
"1649",0,24,43,1500,6.5,4.8,0,2,3,2
"1650",0,22,52,2000,7.5,3,0,2,2,2
"1651",0,24,35,2000,4.1,2.9,0,1,2,1
"1652",0,21,51,2000,0.4,6.6,2,3,2,1
"1653",0,24,41,3000,33.9,17.8,0,3,1,1
"1654",0,22,19,2000,19.3,3.3,0,1,1,2
"1655",0,23,50,1000,5.7,11.8,3,3,2,1
"1656",0,24,28,2000,0.5,4.5,0,1,1,2
"1657",0,24,53,800,6,12.5,0,1,2,1
"1658",0,22,25,2700,2.1,NA,0,3,1,1
"1659",0,6,32,1000,9.4,0.7,0,1,1,2
"1660",1,12,27,5100,1.5,1.6,0,1,1,2
"1661",0,24,47,2400,19.2,8.7,0,3,2,1
"1662",0,24,34,1000,1.6,6.9,1,3,2,2
"1663",0,19,30,3500,5.4,4.1,2,3,2,2
"1664",0,21,48,3000,7.1,5.1,0,3,2,1
"1665",0,24,35,1500,6.9,6,2,3,2,1
"1666",0,24,57,3500,13.1,31,0,3,2,1
"1667",0,21,35,6000,8.1,10.4,2,3,2,1
"1668",0,23,53,2000,1,5.8,0,3,3,1
"1669",0,24,50,500,1.8,22.3,2,1,2,2
"1670",0,24,56,4000,20,18.8,0,3,2,1
"1671",0,24,31,1000,4,13.8,0,3,1,2
"1672",0,14,19,2000,3.6,0.1,0,1,1,2
"1673",0,24,54,2000,32.2,8.2,0,1,2,1
"1674",0,24,31,2000,4.6,13.2,1,3,1,1
"1675",1,21,39,NA,0.3,0.3,0,3,1,1
"1676",0,24,34,NA,7.1,12.7,1,1,2,1
"1677",0,22,36,3000,6.1,NA,0,3,2,1
"1678",0,20,23,2000,23.5,1.1,0,3,1,2
"1679",0,24,35,1700,9.1,1,1,1,2,1
"1680",0,19,27,2000,7,7.6,0,3,1,2
"1681",1,8,43,2300,7.5,9.6,0,1,3,2
"1682",0,24,50,8200,20,3.3,2,3,2,1
"1683",0,22,23,500,14.8,0.1,0,3,1,2
"1684",0,22,45,1300,22.4,4.6,0,3,1,2
"1685",0,24,58,8500,26.1,14.4,0,3,2,1
"1686",0,23,31,3000,0.6,2.3,2,1,2,2
"1687",0,23,44,1000,0.2,12.9,0,3,2,1
"1688",1,22,30,2500,0.6,0.3,1,3,1,2
"1689",0,24,56,500,5.1,24.5,0,1,2,2
"1690",0,15,20,1600,0.7,1.9,0,3,2,1
"1691",0,21,33,9000,6.3,0.1,0,3,1,1
"1692",1,3,30,1200,8.9,1.9,4,1,2,1
"1693",0,24,25,700,0.4,0.3,0,3,1,2
"1694",0,23,30,2500,3.1,6.4,0,3,2,1
"1695",0,22,45,700,11,10.7,0,1,2,1
"1696",0,20,22,1000,10.6,2.3,0,3,1,2
"1697",0,24,20,1300,20.3,4.4,0,1,1,2
"1698",0,24,33,2000,1.5,16.7,0,3,2,1
"1699",0,18,53,1000,17.1,5.2,1,1,2,1
"1700",0,17,51,700,5.5,6.2,0,1,2,1
"1701",0,6,32,1700,1.3,3.6,0,3,2,1
"1702",0,24,25,2200,1.1,3.1,0,3,1,1
"1703",0,24,60,6000,18.9,NA,1,3,2,1
"1704",0,22,21,1500,1.9,0.1,0,1,1,2
"1705",0,24,52,1800,12.9,20.9,0,1,2,1
"1706",0,24,28,6000,0.7,11.3,0,3,2,2
"1707",0,21,30,3500,5.5,0.7,0,1,1,1
"1708",0,9,30,2000,0.5,3.3,0,3,1,2
"1709",1,19,33,6500,0.5,NA,0,3,2,2
"1710",0,21,29,1400,1.7,10,0,1,2,1
"1711",0,17,39,3500,9.7,9.7,3,1,2,1
"1712",0,24,58,1000,30,8.4,0,1,2,2
"1713",0,24,29,2000,2,8.8,0,1,3,2
"1714",0,22,49,700,17.1,26.2,2,1,2,1
"1715",0,17,37,NA,3.6,0.2,1,3,2,1
"1716",0,24,50,1500,24.7,NA,0,1,2,1
"1717",0,21,44,2000,17.1,17.7,1,1,2,2
"1718",0,24,24,800,23.8,2,0,1,1,2
"1719",0,23,30,2200,5.1,13.8,0,1,1,2
"1720",0,23,23,2650,0.9,1.9,0,3,1,1
"1721",0,24,50,1000,29.2,NA,0,3,2,1
"1722",0,23,22,2000,0.6,4.6,0,3,1,2
"1723",0,22,33,500,10.7,3.4,2,3,2,2
"1724",0,24,46,2000,8.3,22.3,2,1,2,1
"1725",0,23,40,2000,1.4,2.8,2,3,2,1
"1726",0,24,22,NA,22.8,2.5,0,1,2,2
"1727",0,14,29,2500,0.7,0.2,2,1,3,2
"1728",0,24,22,6500,3.2,1.3,0,3,1,1
"1729",1,6,28,2000,3.2,10.1,1,3,2,2
"1730",0,19,49,2000,1.7,0.7,0,3,2,1
"1731",0,24,32,1000,4.4,4.4,0,3,2,1
"1732",0,20,39,1350,1.8,1.5,2,1,2,2
"1733",0,24,59,4000,5.5,15.5,0,1,3,1
"1734",0,18,49,1000,13.2,17.2,0,3,3,2
"1735",0,24,29,3000,0.6,5.5,0,3,2,2
"1736",0,21,24,1000,11.5,NA,0,2,1,1
"1737",0,24,26,3000,1.5,1.6,0,3,2,1
"1738",0,24,31,2000,5.5,3,0,1,2,1
"1739",0,24,32,2000,1.3,7.2,0,1,2,1
"1740",0,9,28,1700,28.3,12.5,0,1,1,2
"1741",0,22,32,3000,2.1,9.3,1,3,2,1
"1742",0,24,25,NA,0.2,2.6,1,1,2,2
"1743",0,17,33,1500,6.1,10.1,1,3,3,1
"1744",0,21,27,4000,14,NA,0,1,1,1
"1745",0,24,20,2300,20.4,3.4,0,1,1,2
"1746",0,23,28,3000,3.1,7,0,3,2,2
"1747",0,24,36,1000,4.5,1.4,0,3,1,1
"1748",0,24,26,1500,3,9,1,3,1,1
"1749",0,24,38,1500,17.2,0.9,2,1,2,1
"1750",0,24,39,2750,13.9,20.5,2,1,2,2
"1751",0,24,20,1750,0.1,3.6,0,3,1,2
"1752",0,10,31,500,9.1,1.2,0,3,2,2
"1753",0,24,49,2000,6.3,NA,0,1,2,1
"1754",0,21,25,3000,2.6,8,0,3,1,1
"1755",1,15,34,1800,2.2,4.5,1,3,2,1
"1756",0,24,33,2300,3.8,7.8,0,3,1,1
"1757",0,21,42,1750,8.2,1,3,1,2,2
"1758",0,24,26,2600,4.8,3.2,0,3,1,2
"1759",0,24,38,2500,2.8,14.5,1,1,2,1
"1760",0,24,25,2450,2.5,0.1,0,3,1,2
"1761",0,24,21,1000,6.5,1.5,0,1,1,2
"1762",0,19,61,2000,16.2,NA,0,3,2,2
"1763",0,24,21,NA,11.9,0.5,0,3,1,2
"1764",0,23,60,1000,18.3,3.6,0,1,2,1
"1765",0,24,42,2000,11.9,17.4,1,3,2,1
"1766",0,20,35,1000,3.1,7.7,0,3,1,1
"1767",1,8,27,750,0.8,0.3,0,3,1,1
"1768",0,24,27,2000,21.8,15.4,0,1,2,1
"1769",0,24,44,2000,12.5,9.2,4,3,2,1
"1770",0,6,22,1500,1.2,0.6,0,1,1,2
"1771",0,21,31,1000,1.1,8.6,0,1,2,2
"1772",0,24,28,4400,1.3,NA,0,3,2,1
"1773",0,19,55,1000,3.2,1.5,0,3,3,1
"1774",0,19,49,2500,9.2,2.2,0,1,2,1
"1775",0,22,29,1500,14.7,7,1,1,2,2
"1776",0,24,36,7000,10.1,36.3,3,3,2,1
"1777",0,23,26,500,4.1,9,1,3,2,1
"1778",0,24,21,1000,16.1,0.2,0,1,1,2
"1779",0,19,46,2000,22.8,23,2,3,2,1
"1780",0,24,31,2000,4.4,0.3,2,3,2,1
"1781",0,24,64,2200,3.5,18.4,2,3,2,1
"1782",0,23,42,6000,4.8,NA,2,3,2,1
"1783",0,21,34,2000,10.1,1.6,1,3,2,1
"1784",0,23,55,1000,15,NA,0,2,4,1
"1785",0,24,44,2000,8.2,8.8,0,3,1,1
"1786",1,15,37,2300,1.2,NA,3,3,2,1
"1787",0,24,29,2200,3.8,0.3,0,3,2,1
"1788",0,22,36,2000,0.2,10.2,3,2,3,1
"1789",1,15,23,4000,1.4,0.7,0,3,1,1
"1790",1,24,18,1000,9.9,0.4,0,1,1,2
"1791",0,24,42,3000,0.9,16.7,0,3,1,1
"1792",0,24,46,2000,0.7,23.2,3,3,2,1
"1793",0,24,41,2000,11.4,16.7,1,3,3,1
"1794",0,23,35,NA,4.6,1.6,2,1,2,2
"1795",0,11,31,1100,0.9,4.3,0,3,1,1
"1796",0,24,24,1200,1,3.9,0,1,1,1
"1797",0,24,41,2500,4.3,4.5,0,3,2,1
"1798",0,24,25,3000,0.4,6.3,0,3,1,2
"1799",0,24,38,2000,7.7,0.1,3,1,2,1
"1800",0,24,43,2200,6.8,3,2,1,2,1
"1801",1,7,63,4000,8.1,0.4,0,2,2,2
"1802",0,23,38,2000,1.5,15,0,3,2,1
"1803",0,24,47,2500,18.9,19,0,2,2,2
"1804",0,23,56,2000,1.5,18.6,0,3,2,1
"1805",0,24,28,NA,6.7,7.4,0,3,2,1
"1806",0,7,36,4500,9.5,6.4,2,1,2,1
"1807",0,24,33,3000,10.4,5.8,1,3,2,1
"1808",0,24,18,1300,12.8,1.3,0,1,1,2
"1809",0,23,44,1000,18.4,12.9,2,3,2,NA
"1810",0,24,24,500,2.7,1.2,1,3,2,2
"1811",0,21,19,2000,1.2,NA,0,3,1,2
"1812",0,24,23,1500,23.5,2.8,0,1,1,2
"1813",0,24,57,3000,24.3,NA,0,3,2,1
"1814",0,18,57,500,22.9,2.1,0,1,3,2
"1815",0,22,26,500,0.1,0.1,1,2,2,2
"1816",0,23,40,1000,0.3,6.1,0,1,1,1
"1817",0,24,24,6000,11.6,1,0,3,1,2
"1818",0,20,37,5000,11.4,0.4,2,3,2,1
"1819",0,22,37,800,8.8,20.6,5,3,2,1
"1820",0,7,42,1500,11.3,11.5,3,3,2,1
"1821",0,24,58,2000,4.5,5.1,0,1,2,1
"1822",0,22,23,1000,24.6,5.1,0,1,1,2
"1823",0,24,20,1400,21,5,0,3,1,NA
"1824",0,17,23,NA,23.4,NA,0,3,1,2
"1825",0,24,25,1800,25.5,1.5,0,3,1,2
"1826",0,23,41,1600,1.2,22.3,0,3,1,1
"1827",0,22,36,1000,4.1,0,0,3,1,1
"1828",0,23,55,2400,2.5,NA,0,3,1,1
"1829",0,24,28,2000,3.6,11.9,0,3,3,1
"1830",0,23,57,2000,5.1,10,0,1,3,2
"1831",0,23,40,2000,12.1,7.6,1,1,2,1
"1832",0,24,59,1500,13.8,8.1,0,3,2,1
"1833",0,22,56,3500,0.3,1.7,0,3,2,1
"1834",0,18,51,2000,17.5,NA,0,1,2,1
"1835",0,18,37,2000,0.5,0.5,0,3,1,2
"1836",0,24,38,2000,11.2,18.1,3,3,2,1
"1837",0,24,44,1000,8.2,4.8,1,3,3,2
"1838",0,23,23,2500,0.5,0.3,0,3,1,2
"1839",0,24,31,1100,0.5,1.5,1,3,2,1
"1840",0,22,50,1750,15.4,10,1,3,2,1
"1841",0,24,30,1000,0.1,5.5,0,3,1,2
"1842",0,24,41,1500,15.8,4.8,2,3,3,1
"1843",0,24,26,2000,2,NA,2,1,2,2
"1844",0,24,53,2000,20.8,2.3,0,1,2,2
"1845",0,24,41,1000,3.2,7.7,0,1,2,1
"1846",0,24,50,2000,2.2,19.2,2,3,2,1
"1847",0,24,54,2000,0.6,2.7,0,1,2,1
"1848",0,21,51,2000,16.2,25.4,0,3,2,2
"1849",0,22,38,1000,14.4,NA,2,3,2,1
"1850",0,24,55,1000,32.5,4.1,0,2,2,1
"1851",0,21,29,1000,0.3,4.6,0,3,2,1
"1852",0,23,39,1000,0.1,13.1,0,1,1,2
"1853",0,23,41,1000,1.6,2.2,0,3,2,1
"1854",0,23,51,500,21.2,4.6,0,3,3,1
"1855",0,3,28,2000,0.3,9.7,2,3,2,1
"1856",0,17,48,3000,24.9,20.7,2,1,2,1
"1857",0,21,23,700,0.4,0.4,0,3,1,2
"1858",0,23,42,2000,16.4,9.8,2,3,2,2
"1859",0,21,38,2800,4.2,2.3,2,3,2,1
"1860",0,19,57,500,25,21.7,0,3,2,1
"1861",0,24,32,3000,0.1,15.2,1,1,2,1
"1862",1,8,38,1000,3.1,3,0,1,2,1
"1863",0,24,28,3350,2.1,2,0,1,1,2
"1864",0,23,33,1600,13.6,4.4,2,3,2,2
"1865",0,6,29,1350,0.7,2.2,0,1,1,1
"1866",0,19,29,3000,4.9,9.4,1,3,2,1
"1867",0,24,31,1500,5.1,14.9,2,3,2,1
"1868",0,24,30,2000,4.1,14.1,1,1,2,2
"1869",0,24,46,NA,15.9,9.4,0,1,2,1
"1870",0,24,55,3000,3.3,24,2,3,2,1
"1871",0,24,51,1500,26.1,16.9,0,1,2,1
"1872",0,23,55,2300,22.1,6.1,1,1,2,1
"1873",0,24,43,2000,0.5,NA,1,3,3,1
"1874",0,24,46,1000,19.7,0.7,5,3,2,1
"1875",0,18,43,1000,4.4,19.1,2,1,2,1
"1876",0,24,71,500,6.1,3.2,0,1,2,1
"1877",0,18,23,2000,3.4,2.5,0,1,1,2
"1878",1,13,40,1500,0.3,5.3,0,1,3,2
"1879",0,22,48,4000,8.2,24.5,0,2,2,1
"1880",0,24,51,3000,4.1,15.1,0,1,1,1
"1881",0,24,20,800,0.3,2.1,0,3,1,2
"1882",0,20,44,2000,2.3,12.6,0,3,2,2
"1883",0,24,33,3000,12.6,2.5,0,3,1,1
"1884",0,24,24,1000,3.5,NA,0,3,1,1
"1885",0,24,32,4500,2.6,1.7,1,3,2,1
"1886",0,23,42,2000,8.4,12.8,2,3,2,1
"1887",0,23,40,3000,10.8,NA,3,3,2,1
"1888",0,18,43,1200,2.9,6.6,2,4,2,1
"1889",0,24,28,2700,0.4,NA,0,1,3,2
"1890",0,24,57,2500,20.3,9.3,0,1,2,1
"1891",0,24,35,600,5.3,5.8,3,1,2,2
"1892",0,24,19,3500,0.9,3.8,0,1,1,2
"1893",0,22,29,1000,23,7,0,1,1,2
"1894",1,6,22,1000,1.9,0.9,0,1,1,2
"1895",0,22,24,800,1,0.6,0,3,1,2
"1896",0,11,36,2500,1.1,16.5,0,1,2,1
"1897",0,24,41,2000,5.6,0.4,1,1,2,2
"1898",0,24,49,3500,5.8,11.5,1,1,2,1
"1899",0,24,39,2000,6.3,8.7,0,3,2,1
"1900",0,24,33,1000,7.1,4.7,1,3,3,1
"1901",0,22,25,2000,0.8,3.2,0,3,2,1
"1902",0,24,57,NA,4.2,NA,0,3,2,2
"1903",0,24,58,2500,31,25.7,0,1,2,1
"1904",0,23,27,2000,2.1,2.9,1,1,3,2
"1905",0,24,59,2000,6.4,0.9,0,1,2,1
"1906",0,23,32,3000,0.2,16.2,2,3,2,1
"1907",1,7,40,1000,0.7,8.3,3,3,2,2
"1908",0,24,43,2000,12.6,2.3,0,1,1,1
"1909",0,24,30,1000,4.2,5.9,0,3,1,1
"1910",0,20,24,4000,0.2,0.8,0,1,1,2
"1911",0,21,35,3000,6.2,6.2,3,3,1,2
"1912",0,22,21,2900,9,NA,0,3,1,2
"1913",0,24,28,1700,2.7,2.5,0,1,1,1
"1914",0,24,39,5000,6.2,1.5,0,3,3,1
"1915",0,24,52,3000,6.8,4.2,0,3,2,1
"1916",1,5,31,2000,1.6,0.1,1,3,3,1
"1917",0,18,35,3500,10.3,4.6,0,3,2,1
"1918",0,24,26,2600,4.9,9.1,0,3,1,2
"1919",0,24,23,3000,16.2,4.6,0,1,1,2
"1920",0,24,56,3000,6.4,41,0,3,2,1
"1921",0,24,45,5000,3.2,7.1,3,3,1,1
"1922",0,23,29,4000,7.2,NA,0,1,1,2
"1923",0,17,35,1500,7.5,0.8,1,1,2,1
"1924",0,24,30,650,0.7,10,1,4,2,1
"1925",0,24,44,1000,7.1,2.9,1,3,2,1
"1926",0,24,39,4600,7.5,16.9,3,1,2,1
"1927",0,24,23,NA,0.9,3.6,0,3,1,2
"1928",0,24,48,1000,6,4.1,0,2,2,2
"1929",0,24,37,2800,3.6,0.8,2,1,2,1
"1930",1,12,21,NA,5.2,0.6,0,1,1,2
"1931",0,22,59,500,33.3,7.7,0,3,2,2
"1932",0,20,37,4550,0.5,NA,1,3,2,1
"1933",0,19,24,1350,4.6,1.9,0,1,1,2
"1934",0,24,50,1850,10.1,13.1,4,1,2,1
"1935",0,20,32,1500,7.5,10.5,4,3,2,1
"1936",0,24,22,1000,0.4,NA,0,3,1,2
"1937",0,24,45,2000,4,NA,0,1,2,1
"1938",0,24,49,2000,21.5,25.7,2,1,2,1
"1939",0,24,39,1000,7.4,2.5,3,1,2,1
"1940",0,24,57,2000,1.5,41.8,0,3,2,1
"1941",0,24,54,750,14.3,25,0,3,2,1
"1942",0,24,31,3000,5.2,10.1,2,3,2,1
"1943",0,24,32,1450,11,NA,1,1,2,1
"1944",0,24,39,2500,4.3,3.8,2,1,2,1
"1945",0,8,48,1000,2,17.8,0,3,1,2
"1946",0,23,30,2600,0.7,2.3,1,3,2,2
"1947",0,11,28,1350,5.4,0.3,0,1,1,2
"1948",0,23,22,3000,17.5,0.7,0,1,1,2
"1949",0,20,22,2000,0.3,6.5,0,3,2,1
"1950",0,23,28,2000,2,5,0,3,1,1
"1951",0,24,58,3000,30.4,1.2,0,1,2,1
"1952",0,12,48,4000,4,NA,1,1,2,1
"1953",0,24,50,3000,29.8,15.2,0,1,2,1
"1954",0,24,56,2000,18,30.8,0,1,2,2
"1955",0,24,60,NA,22.6,15.9,0,1,2,1
"1956",0,23,46,750,20.3,9.4,2,3,2,1
"1957",0,23,47,1000,7.1,25.9,0,3,3,1
"1958",0,22,34,NA,4.3,5.9,0,3,1,1
"1959",0,24,52,1000,27,13.9,0,3,2,1
"1960",0,24,35,3000,30.7,1.5,0,3,1,2
"1961",0,21,31,3500,1,11.6,0,3,2,1
"1962",0,24,34,3000,3.6,6.1,0,3,1,1
"1963",0,21,28,500,0.2,NA,0,1,3,1
"1964",0,24,31,2600,1.9,7.5,0,3,2,1
"1965",0,22,50,1000,24.4,23.2,0,3,2,1
"1966",0,22,53,2000,5.5,4.2,0,3,2,2
"1967",0,21,43,1000,19.2,17.2,0,1,1,1
"1968",0,24,38,1400,6.2,19,1,2,2,1
"1969",0,24,21,2000,4,1.1,0,3,1,2
"1970",0,24,23,2750,0.7,4,0,1,1,2
"1971",0,23,23,1200,4.5,3.6,0,3,1,1
"1972",0,23,48,500,4.8,4.8,1,2,2,2
"1973",0,24,25,3700,1.7,8.7,0,3,1,1
"1974",0,21,24,2550,2.1,6,0,3,1,1
"1975",0,24,27,2000,4.1,7,3,1,2,1
"1976",0,24,36,1300,2.1,19.1,0,3,1,1
"1977",1,5,29,8000,5.8,6.4,2,1,2,1
"1978",0,6,48,500,8.9,18.6,2,3,2,1
"1979",0,20,45,1000,12.4,1.2,0,3,2,1
"1980",0,22,18,2200,2.4,2.1,0,3,1,2
"1981",0,24,36,1500,6.1,4.2,1,3,1,1
"1982",0,24,56,NA,3.8,19.4,0,3,2,1
"1983",0,24,29,1500,1.4,12.5,1,3,2,1
"1984",0,20,55,1500,8.8,21.8,0,3,2,2
"1985",0,22,32,3000,2.1,0.5,1,1,2,1
"1986",0,24,30,3500,12.7,2.5,0,1,1,2
"1987",0,24,27,3000,0.1,0.1,0,3,1,2
"1988",0,19,20,2000,3.6,0.1,0,3,1,2
"1989",0,24,33,1100,4,5,0,3,2,1
"1990",1,7,38,1500,5.8,0.7,1,3,2,1
"1991",1,20,28,2300,3.7,0.2,0,3,2,2
"1992",0,24,27,2000,2.1,0.6,1,3,2,1
"1993",0,24,41,2000,17.1,19.8,2,3,2,1
"1994",0,19,35,2000,8.8,0.7,2,1,2,2
"1995",0,24,24,1500,18.8,7.7,0,1,1,2
"1996",0,24,24,1000,0.9,0.9,1,1,2,1
"1997",0,22,38,8000,7.5,NA,2,3,2,1
